id,recipe_id,price,date
11378,25,80.98,2019-10-14 15:45:00
11379,52,75.52,2019-10-14 15:57:00
11380,10,45.04,2019-10-14 15:57:00
11381,51,78.58,2019-10-14 16:15:00
11382,52,75.52,2019-10-14 16:19:00
11383,52,75.52,2019-10-14 17:00:00
11384,33,76.96,2019-10-14 17:36:00
11385,35,88.64,2019-10-14 18:41:00
11386,32,68.98,2019-10-14 18:43:00
11387,2,77.1,2019-10-14 19:38:00
11388,55,53.52,2019-10-14 19:51:00
11389,3,46.52,2019-10-15 10:42:00
11390,25,80.98,2019-10-15 10:52:00
11391,44,44.82,2019-10-15 10:58:00
11392,42,43.515,2019-10-15 11:06:00
11393,41,84.9,2019-10-15 11:07:00
11394,44,44.82,2019-10-15 11:18:00
11395,47,37.935,2019-10-15 11:48:00
11396,13,62.4,2019-10-15 12:41:00
11397,11,63.2,2019-10-15 12:47:00
11398,41,84.9,2019-10-15 13:00:00
11399,52,75.52,2019-10-15 13:12:00
11400,6,62.94,2019-10-15 13:13:00
11401,16,84.6,2019-10-15 13:20:00
11402,34,73.8,2019-10-15 13:31:00
11403,8,81.42,2019-10-15 14:05:00
11404,18,54.12,2019-10-15 14:13:00
11405,26,57.4,2019-10-15 14:38:00
11406,67,52.3,2019-10-15 15:07:00
11407,34,55.35,2019-10-15 15:32:00
11408,53,76.16,2019-10-15 15:41:00
11409,37,80.86,2019-10-15 15:45:00
11410,39,60.08,2019-10-15 15:57:00
11411,24,90.3,2019-10-15 16:03:00
11412,8,61.065,2019-10-15 16:15:00
11413,59,57.13500000000001,2019-10-15 16:15:00
11414,25,80.98,2019-10-15 17:19:00
11415,31,69.3,2019-10-15 17:27:00
11416,64,71.79,2019-10-15 17:42:00
11417,47,50.58,2019-10-15 19:06:00
11418,13,46.8,2019-10-16 09:19:00
11419,42,58.02,2019-10-16 10:40:00
11420,52,56.64,2019-10-16 11:12:00
11421,16,84.6,2019-10-16 11:49:00
11422,21,71.2,2019-10-16 11:51:00
11423,57,79.08,2019-10-16 11:56:00
11424,30,84.36,2019-10-16 12:16:00
11425,45,72.88,2019-10-16 12:19:00
11426,31,69.3,2019-10-16 13:01:00
11427,14,50.565,2019-10-16 13:05:00
11428,23,46.3,2019-10-16 13:19:00
11429,66,48.64,2019-10-16 13:22:00
11430,28,51.72,2019-10-16 13:30:00
11431,14,50.565,2019-10-16 13:32:00
11432,24,90.3,2019-10-16 13:39:00
11433,58,88.04,2019-10-16 13:59:00
11434,10,45.04,2019-10-16 14:04:00
11435,58,88.04,2019-10-16 14:35:00
11436,13,62.4,2019-10-16 14:47:00
11437,25,80.98,2019-10-16 14:47:00
11438,48,62.4,2019-10-16 15:15:00
11439,66,48.64,2019-10-16 15:20:00
11440,23,46.3,2019-10-16 15:42:00
11441,30,84.36,2019-10-16 15:57:00
11442,5,67.275,2019-10-16 15:58:00
11443,60,82.36,2019-10-16 16:23:00
11444,38,47.96,2019-10-16 16:27:00
11445,28,51.72,2019-10-16 16:53:00
11446,61,82.92,2019-10-16 17:07:00
11447,13,62.4,2019-10-16 17:39:00
11448,26,43.05,2019-10-16 17:50:00
11449,61,62.19,2019-10-16 18:26:00
11450,0,77.98,2019-10-16 18:27:00
11451,16,84.6,2019-10-16 18:38:00
11452,64,95.72,2019-10-16 20:09:00
11453,45,72.88,2019-10-17 09:54:00
11454,45,72.88,2019-10-17 10:24:00
11455,49,49.04,2019-10-17 10:27:00
11456,57,79.08,2019-10-17 10:39:00
11457,45,72.88,2019-10-17 11:12:00
11458,10,45.04,2019-10-17 11:34:00
11459,48,62.4,2019-10-17 11:45:00
11460,16,63.45,2019-10-17 12:05:00
11461,18,54.12,2019-10-17 12:10:00
11462,10,45.04,2019-10-17 12:22:00
11463,16,84.6,2019-10-17 12:29:00
11464,25,80.98,2019-10-17 12:39:00
11465,41,84.9,2019-10-17 13:00:00
11466,41,84.9,2019-10-17 13:35:00
11467,5,89.7,2019-10-17 13:44:00
11468,15,69.06,2019-10-17 13:50:00
11469,9,56.26,2019-10-17 13:58:00
11470,26,57.4,2019-10-17 14:28:00
11471,27,64.3,2019-10-17 14:44:00
11472,11,63.2,2019-10-17 14:45:00
11473,13,62.4,2019-10-17 15:04:00
11474,48,62.4,2019-10-17 15:06:00
11475,47,50.58,2019-10-17 15:17:00
11476,21,71.2,2019-10-17 16:17:00
11477,22,82.28,2019-10-17 16:29:00
11478,54,88.44,2019-10-17 16:41:00
11479,16,84.6,2019-10-17 16:51:00
11480,15,69.06,2019-10-17 16:55:00
11481,65,92.02,2019-10-17 17:16:00
11482,9,56.26,2019-10-17 17:20:00
11483,29,67.14,2019-10-17 17:23:00
11484,45,72.88,2019-10-17 17:29:00
11485,48,62.4,2019-10-17 17:30:00
11486,66,48.64,2019-10-17 17:39:00
11487,2,77.1,2019-10-17 18:06:00
11488,16,84.6,2019-10-17 18:07:00
11489,11,63.2,2019-10-17 18:21:00
11490,16,84.6,2019-10-17 18:41:00
11491,42,58.02,2019-10-17 18:42:00
11492,65,92.02,2019-10-17 19:19:00
11493,29,67.14,2019-10-17 19:26:00
11494,62,37.8,2019-10-18 09:26:00
11495,20,61.68,2019-10-18 10:25:00
11496,19,68.4,2019-10-18 10:28:00
11497,23,34.72499999999999,2019-10-18 10:59:00
11498,28,38.79,2019-10-18 11:52:00
11499,50,39.63,2019-10-18 11:56:00
11500,40,35.67,2019-10-18 12:43:00
11501,11,47.40000000000001,2019-10-18 12:47:00
11502,10,33.78,2019-10-18 13:02:00
11503,38,35.97,2019-10-18 13:17:00
11504,62,37.8,2019-10-18 13:25:00
11505,59,57.13500000000001,2019-10-18 13:53:00
11506,11,47.40000000000001,2019-10-18 14:00:00
11507,59,57.13500000000001,2019-10-18 14:24:00
11508,26,43.05,2019-10-18 14:24:00
11509,63,39.69,2019-10-18 15:40:00
11510,6,47.205,2019-10-18 15:44:00
11511,40,35.67,2019-10-18 15:52:00
11512,61,62.19,2019-10-18 15:54:00
11513,5,67.275,2019-10-18 16:02:00
11514,19,51.3,2019-10-18 16:30:00
11515,58,49.5225,2019-10-18 16:34:00
11516,48,46.8,2019-10-18 17:04:00
11517,19,51.3,2019-10-18 17:12:00
11518,48,46.8,2019-10-18 17:21:00
11519,20,46.25999999999999,2019-10-18 17:25:00
11520,65,69.015,2019-10-18 17:43:00
11521,13,46.8,2019-10-18 18:44:00
11522,47,37.935,2019-10-18 18:46:00
11523,42,32.636250000000004,2019-10-18 19:07:00
11524,19,68.4,2019-10-18 19:26:00
11525,9,42.195,2019-10-19 09:28:00
11526,15,69.06,2019-10-19 11:03:00
11527,28,51.72,2019-10-19 11:16:00
11528,24,67.725,2019-10-19 12:18:00
11529,12,45.4,2019-10-19 12:47:00
11530,15,51.795,2019-10-19 13:21:00
11531,25,80.98,2019-10-19 13:52:00
11532,11,63.2,2019-10-19 13:58:00
11533,25,80.98,2019-10-19 14:01:00
11534,25,80.98,2019-10-19 14:03:00
11535,27,64.3,2019-10-19 14:33:00
11536,26,57.4,2019-10-19 14:45:00
11537,52,75.52,2019-10-19 15:31:00
11538,10,45.04,2019-10-19 15:45:00
11539,52,75.52,2019-10-19 15:47:00
11540,3,46.52,2019-10-19 16:07:00
11541,27,64.3,2019-10-19 16:09:00
11542,1,48.36,2019-10-19 16:22:00
11543,7,56.02,2019-10-19 16:53:00
11544,44,59.76,2019-10-19 16:58:00
11545,7,56.02,2019-10-19 17:08:00
11546,14,50.565,2019-10-19 17:11:00
11547,18,54.12,2019-10-19 17:12:00
11548,12,45.4,2019-10-19 17:28:00
11549,11,63.2,2019-10-19 17:29:00
11550,11,63.2,2019-10-19 18:04:00
11551,26,57.4,2019-10-19 18:30:00
11552,54,66.33,2019-10-19 18:45:00
11553,45,72.88,2019-10-19 18:53:00
11554,16,84.6,2019-10-19 19:09:00
11555,66,48.64,2019-10-19 19:23:00
11556,20,82.24,2019-10-19 20:51:00
11557,14,67.42,2019-10-20 12:48:00
11558,9,42.195,2019-10-20 13:12:00
11559,16,84.6,2019-10-20 13:22:00
11560,12,45.4,2019-10-20 14:06:00
11561,45,72.88,2019-10-20 14:46:00
11562,7,56.02,2019-10-20 14:48:00
11563,60,82.36,2019-10-20 15:00:00
11564,60,82.36,2019-10-20 15:07:00
11565,36,71.72,2019-10-20 15:24:00
11566,64,95.72,2019-10-20 15:35:00
11567,65,92.02,2019-10-20 16:17:00
11568,15,69.06,2019-10-20 16:19:00
11569,12,45.4,2019-10-20 16:41:00
11570,12,34.05,2019-10-20 16:47:00
11571,59,76.18,2019-10-20 17:39:00
11572,16,84.6,2019-10-20 17:46:00
11573,27,64.3,2019-10-20 17:50:00
11574,15,69.06,2019-10-20 17:58:00
11575,17,90.14,2019-10-20 18:07:00
11576,11,63.2,2019-10-20 18:17:00
11577,42,58.02,2019-10-20 18:35:00
11578,15,69.06,2019-10-20 18:58:00
11579,14,67.42,2019-10-20 19:02:00
11580,36,71.72,2019-10-20 19:35:00
11581,39,45.06,2019-10-20 19:42:00
11582,12,45.4,2019-10-20 19:50:00
11583,41,84.9,2019-10-20 20:22:00
11584,10,45.04,2019-10-21 11:25:00
11585,3,46.52,2019-10-21 11:33:00
11586,52,75.52,2019-10-21 11:48:00
11587,13,46.8,2019-10-21 12:31:00
11588,58,88.04,2019-10-21 12:35:00
11589,67,52.3,2019-10-21 12:43:00
11590,33,76.96,2019-10-21 13:32:00
11591,39,60.08,2019-10-21 13:49:00
11592,35,88.64,2019-10-21 14:16:00
11593,36,71.72,2019-10-21 14:25:00
11594,42,58.02,2019-10-21 14:29:00
11595,8,81.42,2019-10-21 14:36:00
11596,43,57.825,2019-10-21 14:39:00
11597,14,67.42,2019-10-21 14:42:00
11598,10,45.04,2019-10-21 14:47:00
11599,48,62.4,2019-10-21 15:13:00
11600,9,56.26,2019-10-21 15:21:00
11601,21,71.2,2019-10-21 15:29:00
11602,4,65.46,2019-10-21 15:39:00
11603,26,57.4,2019-10-21 15:59:00
11604,10,33.78,2019-10-21 16:03:00
11605,12,45.4,2019-10-21 16:08:00
11606,26,57.4,2019-10-21 17:04:00
11607,44,59.76,2019-10-21 17:27:00
11608,52,75.52,2019-10-21 17:48:00
11609,66,48.64,2019-10-21 18:02:00
11610,11,63.2,2019-10-21 18:09:00
11611,26,57.4,2019-10-21 19:01:00
11612,12,45.4,2019-10-21 19:50:00
11613,37,80.86,2019-10-22 10:47:00
11614,11,63.2,2019-10-22 12:00:00
11615,8,81.42,2019-10-22 12:02:00
11616,8,81.42,2019-10-22 12:06:00
11617,41,63.675,2019-10-22 12:14:00
11618,19,91.2,2019-10-22 12:35:00
11619,16,84.6,2019-10-22 12:43:00
11620,53,76.16,2019-10-22 12:43:00
11621,52,75.52,2019-10-22 12:55:00
11622,13,62.4,2019-10-22 12:58:00
11623,6,62.94,2019-10-22 13:18:00
11624,48,46.8,2019-10-22 13:26:00
11625,15,69.06,2019-10-22 13:42:00
11626,36,53.79,2019-10-22 13:56:00
11627,13,62.4,2019-10-22 14:24:00
11628,44,59.76,2019-10-22 14:32:00
11629,11,63.2,2019-10-22 14:39:00
11630,58,88.04,2019-10-22 14:41:00
11631,27,64.3,2019-10-22 14:45:00
11632,7,42.015,2019-10-22 14:47:00
11633,29,67.14,2019-10-22 14:51:00
11634,37,80.86,2019-10-22 14:55:00
11635,47,50.58,2019-10-22 15:00:00
11636,10,45.04,2019-10-22 15:01:00
11637,52,75.52,2019-10-22 15:10:00
11638,48,62.4,2019-10-22 15:36:00
11639,3,46.52,2019-10-22 15:50:00
11640,62,50.4,2019-10-22 15:56:00
11641,45,72.88,2019-10-22 15:58:00
11642,54,88.44,2019-10-22 16:30:00
11643,8,61.065,2019-10-22 16:37:00
11644,0,77.98,2019-10-22 17:48:00
11645,44,59.76,2019-10-22 18:18:00
11646,41,63.675,2019-10-22 19:05:00
11647,42,58.02,2019-10-23 09:45:00
11648,64,95.72,2019-10-23 09:47:00
11649,52,75.52,2019-10-23 12:31:00
11650,41,84.9,2019-10-23 12:38:00
11651,44,59.76,2019-10-23 13:23:00
11652,63,52.92,2019-10-23 13:23:00
11653,42,43.515,2019-10-23 13:28:00
11654,29,50.355,2019-10-23 13:32:00
11655,8,81.42,2019-10-23 13:47:00
11656,59,76.18,2019-10-23 13:48:00
11657,26,57.4,2019-10-23 13:52:00
11658,14,67.42,2019-10-23 14:00:00
11659,9,56.26,2019-10-23 14:18:00
11660,20,82.24,2019-10-23 14:22:00
11661,46,77.5,2019-10-23 14:27:00
11662,60,61.77,2019-10-23 14:31:00
11663,38,47.96,2019-10-23 14:38:00
11664,63,39.69,2019-10-23 14:39:00
11665,41,84.9,2019-10-23 14:40:00
11666,26,57.4,2019-10-23 14:44:00
11667,12,34.05,2019-10-23 15:11:00
11668,65,92.02,2019-10-23 15:11:00
11669,10,33.78,2019-10-23 15:20:00
11670,0,77.98,2019-10-23 15:22:00
11671,27,64.3,2019-10-23 15:33:00
11672,62,50.4,2019-10-23 15:36:00
11673,39,60.08,2019-10-23 15:54:00
11674,12,45.4,2019-10-23 16:22:00
11675,59,76.18,2019-10-23 16:39:00
11676,57,79.08,2019-10-23 18:10:00
11677,8,61.065,2019-10-23 18:25:00
11678,33,76.96,2019-10-23 18:36:00
11679,47,50.58,2019-10-23 18:57:00
11680,8,81.42,2019-10-23 19:36:00
11681,52,75.52,2019-10-23 20:01:00
11682,32,51.735,2019-10-24 10:06:00
11683,48,62.4,2019-10-24 10:18:00
11684,64,95.72,2019-10-24 10:33:00
11685,45,72.88,2019-10-24 10:54:00
11686,24,90.3,2019-10-24 11:00:00
11687,52,56.64,2019-10-24 11:13:00
11688,15,69.06,2019-10-24 11:35:00
11689,14,67.42,2019-10-24 12:04:00
11690,41,84.9,2019-10-24 12:37:00
11691,7,56.02,2019-10-24 12:43:00
11692,32,68.98,2019-10-24 12:57:00
11693,52,75.52,2019-10-24 13:12:00
11694,2,57.825,2019-10-24 13:26:00
11695,3,46.52,2019-10-24 13:35:00
11696,60,82.36,2019-10-24 13:42:00
11697,51,58.935,2019-10-24 13:59:00
11698,10,45.04,2019-10-24 14:00:00
11699,64,95.72,2019-10-24 14:10:00
11700,16,84.6,2019-10-24 14:20:00
11701,53,76.16,2019-10-24 14:48:00
11702,64,95.72,2019-10-24 14:52:00
11703,48,62.4,2019-10-24 15:28:00
11704,58,88.04,2019-10-24 15:32:00
11705,40,35.67,2019-10-24 15:33:00
11706,8,81.42,2019-10-24 16:13:00
11707,52,75.52,2019-10-24 16:45:00
11708,3,34.89,2019-10-24 17:08:00
11709,16,84.6,2019-10-24 17:16:00
11710,45,54.66,2019-10-24 17:18:00
11711,41,84.9,2019-10-24 17:30:00
11712,14,67.42,2019-10-24 18:00:00
11713,20,82.24,2019-10-24 18:16:00
11714,12,45.4,2019-10-24 19:12:00
11715,12,34.05,2019-10-25 09:26:00
11716,3,34.89,2019-10-25 10:06:00
11717,12,34.05,2019-10-25 11:40:00
11718,16,63.45,2019-10-25 11:40:00
11719,20,61.68,2019-10-25 11:57:00
11720,4,49.095,2019-10-25 12:00:00
11721,14,37.92375,2019-10-25 12:05:00
11722,48,46.8,2019-10-25 12:12:00
11723,1,36.27,2019-10-25 12:30:00
11724,52,42.48,2019-10-25 12:40:00
11725,11,47.40000000000001,2019-10-25 12:53:00
11726,12,34.05,2019-10-25 13:52:00
11727,48,46.8,2019-10-25 14:01:00
11728,14,50.565,2019-10-25 14:04:00
11729,47,28.45125,2019-10-25 14:45:00
11730,45,54.66,2019-10-25 15:03:00
11731,52,56.64,2019-10-25 15:04:00
11732,40,35.67,2019-10-25 15:10:00
11733,55,40.14,2019-10-25 15:12:00
11734,52,56.64,2019-10-25 15:28:00
11735,34,55.35,2019-10-25 15:42:00
11736,40,35.67,2019-10-25 15:51:00
11737,31,51.975,2019-10-25 15:57:00
11738,47,37.935,2019-10-25 16:43:00
11739,26,43.05,2019-10-25 17:06:00
11740,26,43.05,2019-10-25 17:08:00
11741,49,36.78,2019-10-25 17:12:00
11742,16,63.45,2019-10-25 18:13:00
11743,20,61.68,2019-10-25 18:24:00
11744,25,60.735,2019-10-25 18:44:00
11745,25,60.735,2019-10-25 19:00:00
11746,27,64.3,2019-10-26 11:20:00
11747,40,47.56,2019-10-26 12:13:00
11748,52,56.64,2019-10-26 12:21:00
11749,4,49.095,2019-10-26 12:35:00
11750,48,62.4,2019-10-26 12:49:00
11751,12,45.4,2019-10-26 12:55:00
11752,66,48.64,2019-10-26 14:19:00
11753,62,50.4,2019-10-26 15:39:00
11754,5,89.7,2019-10-26 15:42:00
11755,5,89.7,2019-10-26 15:50:00
11756,59,76.18,2019-10-26 16:17:00
11757,16,84.6,2019-10-26 16:26:00
11758,66,48.64,2019-10-26 17:21:00
11759,8,81.42,2019-10-26 18:32:00
11760,22,82.28,2019-10-26 18:51:00
11761,8,81.42,2019-10-26 19:30:00
11762,62,37.8,2019-10-27 09:46:00
11763,42,58.02,2019-10-27 10:38:00
11764,32,51.735,2019-10-27 11:17:00
11765,20,82.24,2019-10-27 11:30:00
11766,48,62.4,2019-10-27 12:50:00
11767,14,67.42,2019-10-27 12:59:00
11768,15,69.06,2019-10-27 14:25:00
11769,41,84.9,2019-10-27 15:01:00
11770,52,75.52,2019-10-27 15:43:00
11771,14,67.42,2019-10-27 15:51:00
11772,9,56.26,2019-10-27 16:01:00
11773,34,73.8,2019-10-27 16:11:00
11774,33,76.96,2019-10-27 16:13:00
11775,40,35.67,2019-10-27 16:18:00
11776,29,67.14,2019-10-27 16:18:00
11777,52,75.52,2019-10-27 16:51:00
11778,10,45.04,2019-10-27 17:29:00
11779,24,90.3,2019-10-27 17:39:00
11780,24,67.725,2019-10-27 18:17:00
11781,49,49.04,2019-10-27 18:35:00
11782,36,71.72,2019-10-27 18:49:00
11783,23,46.3,2019-10-27 19:00:00
11784,60,82.36,2019-10-27 20:23:00
11785,15,69.06,2019-10-28 09:49:00
11786,14,67.42,2019-10-28 10:26:00
11787,49,49.04,2019-10-28 10:52:00
11788,41,84.9,2019-10-28 11:21:00
11789,45,72.88,2019-10-28 11:40:00
11790,31,69.3,2019-10-28 11:41:00
11791,23,46.3,2019-10-28 11:47:00
11792,59,76.18,2019-10-28 12:10:00
11793,45,72.88,2019-10-28 12:48:00
11794,65,92.02,2019-10-28 12:49:00
11795,60,82.36,2019-10-28 13:05:00
11796,61,82.92,2019-10-28 13:10:00
11797,48,62.4,2019-10-28 13:19:00
11798,11,47.40000000000001,2019-10-28 13:26:00
11799,45,72.88,2019-10-28 13:56:00
11800,42,58.02,2019-10-28 14:11:00
11801,63,52.92,2019-10-28 14:11:00
11802,20,82.24,2019-10-28 14:18:00
11803,14,67.42,2019-10-28 14:24:00
11804,52,75.52,2019-10-28 15:01:00
11805,24,90.3,2019-10-28 15:07:00
11806,27,64.3,2019-10-28 15:12:00
11807,25,60.735,2019-10-28 15:16:00
11808,24,90.3,2019-10-28 15:26:00
11809,18,54.12,2019-10-28 15:35:00
11810,55,53.52,2019-10-28 16:35:00
11811,35,88.64,2019-10-28 16:40:00
11812,25,80.98,2019-10-28 17:12:00
11813,48,46.8,2019-10-28 17:17:00
11814,22,82.28,2019-10-28 18:51:00
11815,16,84.6,2019-10-28 20:18:00
11816,13,62.4,2019-10-28 20:22:00
11817,5,89.7,2019-10-29 10:02:00
11818,48,62.4,2019-10-29 11:13:00
11819,64,95.72,2019-10-29 11:30:00
11820,13,62.4,2019-10-29 11:59:00
11821,27,64.3,2019-10-29 12:13:00
11822,10,45.04,2019-10-29 12:35:00
11823,11,63.2,2019-10-29 13:07:00
11824,63,52.92,2019-10-29 13:14:00
11825,18,40.59,2019-10-29 13:31:00
11826,53,76.16,2019-10-29 13:36:00
11827,58,88.04,2019-10-29 13:40:00
11828,52,75.52,2019-10-29 13:57:00
11829,66,48.64,2019-10-29 14:14:00
11830,14,67.42,2019-10-29 14:26:00
11831,64,95.72,2019-10-29 14:31:00
11832,34,73.8,2019-10-29 14:33:00
11833,14,67.42,2019-10-29 14:41:00
11834,66,48.64,2019-10-29 14:53:00
11835,58,88.04,2019-10-29 14:54:00
11836,46,77.5,2019-10-29 15:04:00
11837,38,47.96,2019-10-29 15:16:00
11838,16,84.6,2019-10-29 15:19:00
11839,11,63.2,2019-10-29 15:20:00
11840,47,50.58,2019-10-29 15:25:00
11841,55,53.52,2019-10-29 15:26:00
11842,39,60.08,2019-10-29 15:34:00
11843,7,56.02,2019-10-29 15:40:00
11844,63,39.69,2019-10-29 16:24:00
11845,25,80.98,2019-10-29 16:41:00
11846,11,63.2,2019-10-29 16:44:00
11847,63,52.92,2019-10-29 17:21:00
11848,22,82.28,2019-10-29 17:54:00
11849,1,48.36,2019-10-29 18:06:00
11850,52,75.52,2019-10-29 18:07:00
11851,37,80.86,2019-10-29 18:27:00
11852,45,72.88,2019-10-29 19:36:00
11853,60,82.36,2019-10-29 20:03:00
11854,15,69.06,2019-10-30 11:47:00
11855,4,65.46,2019-10-30 11:53:00
11856,12,45.4,2019-10-30 12:07:00
11857,66,48.64,2019-10-30 12:24:00
11858,27,64.3,2019-10-30 12:26:00
11859,52,75.52,2019-10-30 12:53:00
11860,46,77.5,2019-10-30 13:01:00
11861,18,54.12,2019-10-30 13:13:00
11862,60,82.36,2019-10-30 13:14:00
11863,2,77.1,2019-10-30 13:14:00
11864,58,88.04,2019-10-30 13:44:00
11865,16,84.6,2019-10-30 13:57:00
11866,11,63.2,2019-10-30 14:31:00
11867,2,77.1,2019-10-30 14:58:00
11868,52,56.64,2019-10-30 15:05:00
11869,8,81.42,2019-10-30 15:10:00
11870,8,81.42,2019-10-30 15:25:00
11871,15,69.06,2019-10-30 15:30:00
11872,12,34.05,2019-10-30 15:50:00
11873,11,63.2,2019-10-30 16:14:00
11874,11,63.2,2019-10-30 16:26:00
11875,8,81.42,2019-10-30 17:13:00
11876,15,69.06,2019-10-30 17:16:00
11877,10,45.04,2019-10-30 17:20:00
11878,9,42.195,2019-10-30 17:35:00
11879,12,45.4,2019-10-30 17:40:00
11880,20,82.24,2019-10-30 17:47:00
11881,25,80.98,2019-10-30 18:10:00
11882,30,84.36,2019-10-30 19:10:00
11883,49,49.04,2019-10-30 19:20:00
11884,60,82.36,2019-10-30 19:35:00
11885,16,84.6,2019-10-31 10:19:00
11886,57,59.31,2019-10-31 10:28:00
11887,30,84.36,2019-10-31 10:51:00
11888,47,50.58,2019-10-31 11:10:00
11889,33,76.96,2019-10-31 11:27:00
11890,27,48.225,2019-10-31 11:36:00
11891,13,62.4,2019-10-31 12:17:00
11892,25,80.98,2019-10-31 12:18:00
11893,60,82.36,2019-10-31 12:31:00
11894,10,45.04,2019-10-31 12:40:00
11895,11,63.2,2019-10-31 12:46:00
11896,45,72.88,2019-10-31 13:50:00
11897,11,63.2,2019-10-31 14:16:00
11898,64,95.72,2019-10-31 14:39:00
11899,33,76.96,2019-10-31 14:46:00
11900,37,80.86,2019-10-31 14:57:00
11901,48,62.4,2019-10-31 14:58:00
11902,37,80.86,2019-10-31 15:12:00
11903,52,75.52,2019-10-31 15:23:00
11904,12,45.4,2019-10-31 15:29:00
11905,35,88.64,2019-10-31 15:50:00
11906,8,81.42,2019-10-31 16:24:00
11907,26,57.4,2019-10-31 16:54:00
11908,37,80.86,2019-10-31 17:13:00
11909,45,72.88,2019-10-31 17:24:00
11910,18,54.12,2019-10-31 17:41:00
11911,52,75.52,2019-10-31 18:20:00
11912,13,62.4,2019-10-31 18:27:00
11913,8,81.42,2019-10-31 19:02:00
11914,52,75.52,2019-10-31 19:41:00
11915,43,77.1,2019-10-31 19:48:00
11916,66,48.64,2019-10-31 19:49:00
11917,14,37.92375,2019-11-01 11:00:00
11918,30,63.27,2019-11-01 11:01:00
11919,26,43.05,2019-11-01 11:07:00
11920,61,62.19,2019-11-01 12:26:00
11921,52,56.64,2019-11-01 12:35:00
11922,58,66.03,2019-11-01 12:57:00
11923,57,59.31,2019-11-01 13:02:00
11924,36,53.79,2019-11-01 13:24:00
11925,52,56.64,2019-11-01 13:32:00
11926,58,49.5225,2019-11-01 13:49:00
11927,14,50.565,2019-11-01 14:19:00
11928,49,36.78,2019-11-01 14:34:00
11929,7,42.015,2019-11-01 14:38:00
11930,28,38.79,2019-11-01 15:05:00
11931,33,57.72,2019-11-01 15:09:00
11932,42,43.515,2019-11-01 15:40:00
11933,59,57.13500000000001,2019-11-01 16:00:00
11934,60,61.77,2019-11-01 16:52:00
11935,34,55.35,2019-11-01 17:04:00
11936,52,56.64,2019-11-01 17:06:00
11937,51,58.935,2019-11-01 17:09:00
11938,48,46.8,2019-11-01 17:22:00
11939,52,56.64,2019-11-01 19:01:00
11940,62,37.8,2019-11-01 19:27:00
11941,18,40.59,2019-11-01 20:23:00
11942,4,65.46,2019-11-02 10:14:00
11943,21,71.2,2019-11-02 11:23:00
11944,30,84.36,2019-11-02 11:45:00
11945,14,67.42,2019-11-02 12:10:00
11946,27,64.3,2019-11-02 12:17:00
11947,19,91.2,2019-11-02 12:43:00
11948,8,81.42,2019-11-02 13:49:00
11949,0,77.98,2019-11-02 13:52:00
11950,12,45.4,2019-11-02 14:08:00
11951,13,62.4,2019-11-02 15:15:00
11952,24,90.3,2019-11-02 16:02:00
11953,13,62.4,2019-11-02 16:04:00
11954,62,50.4,2019-11-02 16:04:00
11955,48,62.4,2019-11-02 16:30:00
11956,10,45.04,2019-11-02 16:39:00
11957,21,71.2,2019-11-02 16:58:00
11958,16,84.6,2019-11-02 17:16:00
11959,67,39.225,2019-11-02 17:25:00
11960,20,61.68,2019-11-02 17:27:00
11961,46,77.5,2019-11-02 17:41:00
11962,48,62.4,2019-11-02 18:09:00
11963,14,50.565,2019-11-02 18:24:00
11964,40,47.56,2019-11-02 18:24:00
11965,43,57.825,2019-11-02 18:32:00
11966,64,95.72,2019-11-02 18:56:00
11967,50,52.84,2019-11-02 19:20:00
11968,30,84.36,2019-11-02 20:20:00
11969,38,47.96,2019-11-03 10:35:00
11970,24,90.3,2019-11-03 11:19:00
11971,16,84.6,2019-11-03 12:08:00
11972,15,69.06,2019-11-03 13:09:00
11973,32,68.98,2019-11-03 13:11:00
11974,14,67.42,2019-11-03 14:10:00
11975,56,75.84,2019-11-03 14:50:00
11976,16,84.6,2019-11-03 14:55:00
11977,3,46.52,2019-11-03 14:57:00
11978,14,67.42,2019-11-03 15:23:00
11979,64,95.72,2019-11-03 15:26:00
11980,38,47.96,2019-11-03 15:31:00
11981,26,57.4,2019-11-03 15:34:00
11982,18,54.12,2019-11-03 15:44:00
11983,55,53.52,2019-11-03 16:30:00
11984,48,62.4,2019-11-03 16:52:00
11985,39,60.08,2019-11-03 17:28:00
11986,52,75.52,2019-11-03 17:42:00
11987,41,84.9,2019-11-03 18:07:00
11988,52,75.52,2019-11-03 18:09:00
11989,64,95.72,2019-11-03 18:11:00
11990,65,69.015,2019-11-03 18:32:00
11991,38,35.97,2019-11-03 18:51:00
11992,14,67.42,2019-11-03 19:54:00
11993,16,63.45,2019-11-03 20:03:00
11994,17,67.605,2019-11-04 10:09:00
11995,16,84.6,2019-11-04 10:41:00
11996,37,80.86,2019-11-04 11:52:00
11997,65,69.015,2019-11-04 12:31:00
11998,24,90.3,2019-11-04 12:32:00
11999,26,57.4,2019-11-04 12:42:00
12000,48,62.4,2019-11-04 13:13:00
12001,3,34.89,2019-11-04 13:37:00
12002,11,63.2,2019-11-04 13:50:00
12003,46,77.5,2019-11-04 13:57:00
12004,9,56.26,2019-11-04 14:04:00
12005,24,90.3,2019-11-04 14:22:00
12006,40,47.56,2019-11-04 14:24:00
12007,11,63.2,2019-11-04 14:24:00
12008,44,59.76,2019-11-04 14:33:00
12009,66,48.64,2019-11-04 14:35:00
12010,66,48.64,2019-11-04 14:52:00
